,Var21,Var38,Var44,Var65,Var73,Var76,Var85,Var109,Var112,Var113,Var123,Var125,Var126,Var133,Var134,Var144,Var160,Var173,Var189,Var196,Var197,Var205,Var207,Var210,Var211,Var217,Var218,Var220,Var221,Var222,Var227,Var228,Var229,Var126_na,Var189_na
7120,60.0,4531134.0,0.0,9.0,38.0,0.0,2.0,16.0,0.0,-579536.0,54.0,16938.0,-26.0,71470.0,0.0,9.0,2.0,0.0,273.3267882187938,0.0,64.0,2.0,10.0,5.0,0.0,2136.0,2.0,704.0,4.0,2719.0,2.0,8.0,0.0,0,1
7121,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-1893648.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,140.0,2.0,10.0,5.0,1.0,2489.0,1.0,814.0,4.0,237.0,2.0,8.0,0.0,0,1
7122,68.0,3193974.0,0.0,9.0,36.0,128584.0,4.0,16.0,8.0,-382785.2,42.0,108.0,-0.05740560122613905,339310.0,518400.0,9.0,2.0,0.0,252.0,0.0,15.0,2.0,10.0,3.0,0.0,1719.0,2.0,848.0,4.0,102.0,2.0,8.0,0.0,1,0
7123,128.0,55446.0,0.0,9.0,62.0,5400672.0,0.0,40.0,64.0,136602.8,6.0,22104.0,-28.0,9494400.0,0.0,9.0,44.0,0.0,273.3267882187938,0.0,84.0,1.0,10.0,5.0,0.0,5162.0,2.0,386.0,4.0,238.0,2.0,8.0,2.0,0,1
7124,172.0,323898.0,0.0,27.0,104.0,4837664.0,2.0,40.0,56.0,323147.2,30.0,9333.0,6.0,8784850.0,332782.0,27.0,48.0,0.0,408.0,0.0,146.0,2.0,7.0,5.0,0.0,6677.0,2.0,553.0,0.0,223.0,0.0,11.0,2.0,0,0
7125,156.0,348972.0,0.0,9.0,136.0,3409416.0,0.0,32.0,72.0,578772.0,12.0,11673.0,58.0,4480395.0,530398.0,36.0,46.0,0.0,336.0,0.0,103.0,2.0,10.0,5.0,0.0,61.0,1.0,308.0,4.0,525.0,2.0,2.0,1.0,0,0
7126,76.0,6405540.0,0.0,9.0,20.0,1900848.0,2.0,32.0,24.0,79523.6,30.0,0.0,-4.0,1980050.0,316808.0,0.0,10.0,0.0,273.3267882187938,0.0,64.0,1.0,7.0,5.0,1.0,7012.0,1.0,1122.0,3.0,2004.0,0.0,8.0,0.0,0,1
7127,280.0,0.0,0.0,9.0,38.0,639904.0,26.0,32.0,112.0,-192382.4,0.0,21735.0,14.0,1456010.0,154370.0,0.0,66.0,0.0,234.0,0.0,120.0,2.0,10.0,5.0,0.0,359.0,2.0,436.0,4.0,429.0,2.0,8.0,0.0,0,0
7128,132.0,5987382.0,0.0,18.0,98.0,691200.0,4.0,32.0,8.0,150895.6,72.0,26172.0,8.0,1059010.0,1356418.0,27.0,8.0,0.0,273.3267882187938,0.0,157.0,0.0,10.0,5.0,0.0,2293.0,1.0,1463.0,4.0,299.0,2.0,8.0,0.0,0,1
7129,100.0,0.0,0.0,18.0,132.0,1060896.0,6.0,24.0,32.0,181589.6,0.0,101925.0,-24.0,1143190.0,201282.0,27.0,20.0,0.0,336.0,0.0,42.0,2.0,10.0,5.0,1.0,7295.0,2.0,348.0,4.0,598.0,2.0,2.0,2.0,0,0
7130,104.0,2686260.0,0.0,9.0,186.0,476688.0,0.0,16.0,16.0,144035.2,36.0,12708.0,-30.0,1719545.0,1892462.0,45.0,12.0,0.0,273.3267882187938,0.0,64.0,2.0,4.0,5.0,0.0,3664.0,2.0,224.0,1.0,1762.0,3.0,25.0,1.0,0,1
7131,148.0,1570008.0,0.0,9.0,16.0,4838400.0,2.0,40.0,56.0,428592.0,30.0,0.0,4.0,8298250.0,8200.0,0.0,40.0,0.0,273.3267882187938,0.0,191.0,2.0,10.0,5.0,0.0,203.0,2.0,18.0,4.0,476.0,2.0,8.0,0.0,0,1
7132,100.0,0.0,0.0,9.0,50.0,24968.0,4.0,24.0,32.0,-10792.16,0.0,135.0,-0.05740560122613905,90460.0,99590.0,0.0,16.0,0.0,273.3267882187938,0.0,12.0,2.0,10.0,5.0,0.0,4520.0,2.0,2404.0,4.0,1689.0,2.0,8.0,2.0,1,1
7133,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,10.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-695216.0,62.14946224636878,26720.4071372461,-28.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,123.0,2.0,10.0,5.0,0.0,3518.0,2.0,1553.0,4.0,2245.0,2.0,8.0,0.0,0,1
7134,124.0,8294400.0,0.0,18.0,76.0,1382400.0,0.0,32.0,16.0,148668.8,96.0,16416.0,-0.05740560122613905,2367030.0,0.0,9.0,12.0,0.0,273.3267882187938,0.0,30.0,2.0,4.0,5.0,0.0,801.0,1.0,972.0,2.0,1236.0,6.0,16.0,1.0,1,1
7135,220.0,5688.0,0.0,9.0,18.0,1414024.0,14.0,64.0,104.0,195091.2,24.0,0.0,4.0,279400.0,248394.0,0.0,18.0,0.0,273.3267882187938,0.0,74.0,2.0,10.0,5.0,0.0,1739.0,2.0,2258.0,4.0,575.0,2.0,8.0,0.0,0,1
7136,148.0,6739200.0,0.0,9.0,36.0,889648.0,10.0,32.0,24.0,414368.0,78.0,342.0,-0.05740560122613905,941530.0,1008016.0,18.0,6.0,0.0,273.3267882187938,0.0,192.0,0.0,10.0,5.0,0.0,1194.0,2.0,2008.0,4.0,1729.0,2.0,8.0,0.0,1,1
7137,312.0,26010.0,0.0,9.0,178.0,490728.0,10.0,32.0,136.0,60269.2,12.0,33867.0,24.0,448360.0,116864.0,27.0,62.0,0.0,273.3267882187938,0.0,62.0,2.0,4.0,5.0,0.0,3989.0,2.0,224.0,4.0,1762.0,3.0,25.0,1.0,0,1
7138,128.0,4622250.0,0.0,27.0,184.0,1349632.0,4.0,32.0,32.0,184667.6,60.0,19521.0,-24.0,3252530.0,316808.0,63.0,18.0,0.0,273.3267882187938,0.0,103.0,2.0,4.0,5.0,1.0,5781.0,2.0,224.0,2.0,1762.0,3.0,25.0,0.0,0,1
7139,128.0,1732908.0,0.0,9.0,18.0,4147200.0,0.0,24.0,48.0,-237434.0,36.0,0.0,4.0,7219950.0,207370.0,9.0,36.0,0.0,132.0,0.0,119.0,2.0,10.0,5.0,0.0,1475.0,1.0,932.0,4.0,1028.0,2.0,8.0,0.0,0,0
7140,420.0,7028460.0,0.0,9.0,14.0,887528.0,4.0,80.0,176.0,197903.2,102.0,0.0,4.0,1152680.0,792874.0,0.0,102.0,0.0,273.3267882187938,0.0,144.0,0.0,5.0,5.0,0.0,2966.0,2.0,439.0,3.0,712.0,0.0,8.0,0.0,0,1
7141,152.0,288420.0,0.0,18.0,68.0,2764800.0,8.0,32.0,32.0,124812.0,6.0,4455.0,44.0,5259250.0,1686414.0,18.0,26.0,0.0,192.0,0.0,158.0,2.0,10.0,5.0,0.0,561.0,2.0,1942.0,4.0,1885.0,2.0,8.0,1.0,0,0
7142,140.0,10886520.0,0.0,9.0,166.0,0.0,0.0,32.0,0.0,113172.0,126.0,117.0,-0.05740560122613905,125055.0,159540.0,9.0,10.0,0.0,273.3267882187938,0.0,50.0,2.0,10.0,5.0,0.0,1435.0,1.0,126.0,4.0,1583.0,2.0,14.0,0.0,1,1
7143,540.0,20124.0,0.0,27.0,134.0,692712.0,36.0,208.0,296.0,-1672648.0,12.0,29691.0,-20.0,593375.0,333118.0,27.0,68.0,0.0,273.3267882187938,0.0,14.0,0.0,5.0,5.0,1.0,6503.0,2.0,828.0,0.0,1025.0,0.0,25.0,2.0,0,1
7144,400.0,3832854.0,0.0,9.0,18.0,1971136.0,30.0,136.0,48.0,1141388.0,84.0,0.0,-8.0,4304190.0,297210.0,9.0,60.0,0.0,276.0,0.0,64.0,0.0,10.0,5.0,1.0,7097.0,1.0,724.0,4.0,446.0,2.0,8.0,0.0,0,0
7145,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-21208.0,62.14946224636878,26720.4071372461,4.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,155.0,2.0,10.0,5.0,0.0,5145.0,1.0,2383.0,4.0,1816.0,2.0,8.0,0.0,0,1
7146,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-1581468.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,2.0,2.0,10.0,5.0,1.0,1305.0,1.0,1098.0,4.0,2745.0,2.0,8.0,0.0,0,1
7147,84.0,5210352.0,0.0,9.0,16.0,1267280.0,2.0,16.0,16.0,-507952.0,36.0,0.0,4.0,1296435.0,1680968.0,0.0,8.0,0.0,273.3267882187938,0.0,196.0,2.0,10.0,5.0,0.0,1454.0,1.0,1161.0,4.0,846.0,2.0,8.0,0.0,0,1
7148,968.0,7634820.0,0.0,27.0,100.0,371720.0,0.0,56.0,112.0,113868.8,600.0,51795.0,4.0,1680565.0,472298.0,9.0,156.0,0.0,273.3267882187938,0.0,64.0,0.0,10.0,5.0,0.0,3328.0,1.0,1011.0,4.0,2136.0,2.0,8.0,2.0,0,1
7149,136.0,6356280.0,0.0,9.0,28.0,1382400.0,4.0,32.0,16.0,1310396.0,78.0,0.0,4.0,1439335.0,1169022.0,9.0,10.0,0.0,273.3267882187938,0.0,10.0,2.0,10.0,5.0,0.0,633.0,1.0,2145.0,4.0,76.0,2.0,8.0,0.0,0,1
7150,404.0,234534.0,0.0,18.0,90.0,1134136.0,24.0,160.0,120.0,-153353.2,30.0,43272.0,-0.05740560122613905,1037115.0,395772.0,9.0,66.0,0.0,114.0,0.0,24.0,2.0,8.0,5.0,0.0,8347.0,2.0,1341.0,6.0,1988.0,1.0,13.0,0.0,1,0
7151,196.0,2551134.0,0.0,9.0,54.0,633616.0,10.0,40.0,8.0,252149.2,78.0,82485.0,30.0,3404460.0,1498926.0,9.0,20.0,0.0,222.0,0.0,136.0,2.0,10.0,5.0,0.0,2515.0,1.0,1346.0,4.0,1455.0,2.0,8.0,1.0,0,0
7152,140.0,592824.0,0.0,9.0,16.0,0.0,0.0,24.0,0.0,86728.4,42.0,0.0,4.0,392090.0,736078.0,0.0,22.0,0.0,273.3267882187938,0.0,182.0,2.0,5.0,5.0,0.0,3007.0,0.0,616.0,3.0,1217.0,0.0,8.0,0.0,0,1
7153,132.0,6037680.0,0.0,9.0,24.0,0.0,8.0,32.0,0.0,328356.8,78.0,0.0,4.0,159840.0,1695154.0,9.0,4.0,0.0,216.0,0.0,158.0,3.0,10.0,5.0,0.0,5852.0,2.0,1209.0,4.0,1872.0,2.0,8.0,0.0,0,0
7154,92.0,1769262.0,9.0,9.0,14.0,1160024.0,2.0,16.0,24.0,-248266.0,30.0,0.0,-12.0,1452425.0,1219478.0,0.0,12.0,0.0,270.0,0.0,105.0,0.0,10.0,5.0,0.0,1107.0,1.0,1153.0,4.0,1880.0,2.0,8.0,0.0,0,0
7155,104.0,936594.0,0.0,9.0,20.0,2868904.0,0.0,24.0,56.0,-122566.8,12.0,0.0,-6.0,3057425.0,338146.0,9.0,26.0,0.0,372.0,0.0,158.0,0.0,10.0,5.0,1.0,8305.0,2.0,458.0,4.0,643.0,2.0,8.0,0.0,0,0
7156,72.0,5532012.0,0.0,9.0,24.0,691200.0,0.0,16.0,8.0,-710500.0,66.0,0.0,-0.05740560122613905,458185.0,0.0,9.0,4.0,2.0,273.3267882187938,0.0,84.0,0.0,10.0,5.0,0.0,3528.0,2.0,626.0,4.0,978.0,2.0,8.0,0.0,1,1
7157,604.0,3808608.0,0.0,36.0,38.0,3416080.0,8.0,32.0,112.0,155379.2,120.0,33930.0,-0.05740560122613905,4178945.0,841810.0,0.0,154.0,0.0,273.3267882187938,0.0,170.0,2.0,7.0,5.0,0.0,3859.0,2.0,63.0,6.0,1117.0,0.0,29.0,0.0,1,1
7158,140.0,4970682.0,0.0,9.0,16.0,1434416.0,4.0,32.0,24.0,94826.4,60.0,0.0,4.0,4847215.0,55406.0,9.0,26.0,0.0,273.3267882187938,0.0,180.0,2.0,10.0,5.0,0.0,7606.0,1.0,759.0,4.0,2266.0,2.0,8.0,0.0,0,1
7159,32.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,-15996.84,0.0,0.0,-0.05740560122613905,130675.0,8080.0,0.0,14.0,0.0,273.3267882187938,0.0,2.0,2.0,5.0,5.0,0.0,259.0,2.0,543.0,3.0,46.0,4.0,8.0,0.0,1,1
7160,52.0,2659986.0,0.0,18.0,28.0,6326552.0,2.0,0.0,16.0,401256.0,30.0,0.0,4.0,4029470.0,332474.0,18.0,6.0,0.0,273.3267882187938,0.0,113.0,2.0,10.0,5.0,0.0,6153.0,2.0,1317.0,4.0,557.0,2.0,8.0,0.0,0,1
7161,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-4109320.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,184.0,3.0,10.0,5.0,1.0,776.0,2.0,2398.0,4.0,1166.0,2.0,8.0,0.0,0,1
7162,1012.0,3212202.0,0.0,9.0,74.0,4571520.0,66.0,272.0,88.0,-36614.28,468.0,3627.0,26.0,6602050.0,40758.0,9.0,46.0,0.0,306.0,0.0,144.0,0.0,10.0,5.0,0.0,391.0,2.0,999.0,4.0,1667.0,2.0,8.0,0.0,0,0
7163,48.0,950412.0,0.0,9.0,16.0,1267232.0,0.0,8.0,16.0,9807.44,12.0,0.0,-8.0,7236050.0,627688.0,0.0,10.0,0.0,273.3267882187938,0.0,196.0,2.0,10.0,5.0,1.0,8019.0,1.0,1601.0,4.0,2280.0,2.0,8.0,0.0,0,1
7164,124.0,7024200.0,0.0,9.0,42.0,3050168.0,0.0,32.0,40.0,427712.0,84.0,9657.0,-20.0,2160000.0,518400.0,0.0,10.0,0.0,273.3267882187938,0.0,64.0,2.0,7.0,5.0,1.0,4569.0,2.0,758.0,0.0,655.0,0.0,29.0,0.0,0,1
7165,136.0,5284410.0,0.0,36.0,58.0,58528.0,4.0,24.0,8.0,-99774.4,66.0,33102.0,34.0,330450.0,1036800.0,9.0,18.0,0.0,273.3267882187938,0.0,158.0,0.0,10.0,5.0,0.0,6016.0,2.0,1204.0,4.0,1980.0,2.0,8.0,2.0,0,1
7166,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-356432.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,138.0,0.0,22.0,3.0,10.0,5.0,1.0,7942.0,2.0,1098.0,4.0,2745.0,2.0,8.0,0.0,0,0
7167,132.0,164370.0,0.0,9.0,48.0,4838416.0,4.0,32.0,56.0,-294631.6,6.0,71910.0,24.0,7482050.0,593860.0,0.0,36.0,0.0,273.3267882187938,0.0,180.0,2.0,10.0,5.0,0.0,5006.0,2.0,1838.0,4.0,2036.0,2.0,8.0,0.0,0,1
7168,584.0,301758.0,0.0,9.0,30.0,1496592.0,28.0,144.0,256.0,-312901.2,72.0,0.0,-2.0,447955.0,550434.0,0.0,30.0,0.0,273.3267882187938,0.0,109.0,2.0,10.0,5.0,0.0,6003.0,2.0,955.0,4.0,1607.0,2.0,8.0,0.0,0,1
7169,232.0,37698.0,0.0,27.0,116.0,308064.0,16.0,64.0,64.0,-245618.4,18.0,6678.0,-0.05740560122613905,604820.0,333684.0,27.0,40.0,0.0,162.0,0.0,70.0,0.0,10.0,5.0,0.0,2684.0,2.0,1489.0,4.0,8.0,2.0,11.0,1.0,1,0
7170,132.0,10914960.0,0.0,9.0,14.0,76336.0,0.0,40.0,8.0,273076.0,132.0,0.0,-10.0,0.0,40520.0,0.0,0.0,0.0,132.0,0.0,100.0,2.0,10.0,5.0,0.0,7698.0,1.0,945.0,4.0,544.0,2.0,8.0,0.0,0,0
7171,144.0,3818232.0,0.0,36.0,38.0,3128288.0,0.0,32.0,48.0,198980.4,54.0,13014.0,14.0,6480000.0,40176.0,9.0,30.0,0.0,258.0,0.0,64.0,2.0,8.0,5.0,0.0,8049.0,2.0,129.0,6.0,762.0,1.0,13.0,0.0,0,0
7172,176.0,810120.0,0.0,9.0,34.0,3916896.0,4.0,32.0,48.0,60185.2,24.0,342.0,10.0,2867110.0,2353580.0,0.0,26.0,0.0,273.3267882187938,0.0,119.0,0.0,10.0,5.0,0.0,812.0,1.0,1452.0,4.0,498.0,2.0,8.0,0.0,0,1
7173,180.0,6688320.0,0.0,9.0,62.0,490064.0,4.0,24.0,24.0,34003.0,90.0,57501.0,-30.0,819250.0,329390.0,0.0,30.0,0.0,273.3267882187938,0.0,189.0,2.0,5.0,5.0,0.0,8209.0,2.0,561.0,3.0,1732.0,4.0,8.0,0.0,0,1
7174,292.0,9140880.0,0.0,9.0,42.0,1215432.0,8.0,72.0,88.0,148242.4,138.0,4995.0,18.0,1542055.0,210120.0,0.0,32.0,0.0,246.0,0.0,103.0,0.0,10.0,5.0,0.0,5712.0,1.0,714.0,4.0,1899.0,2.0,8.0,0.0,0,0
7175,104.0,17328.0,0.0,9.0,196.0,63176.0,0.0,16.0,24.0,-1576144.0,60.0,163170.0,4.0,23955.0,7010.0,9.0,16.0,0.0,306.0,0.0,24.0,0.0,4.0,5.0,0.0,6945.0,2.0,224.0,6.0,1762.0,3.0,26.0,1.0,0,0
7176,128.0,9750.0,0.0,9.0,186.0,150144.0,4.0,72.0,104.0,-1778168.0,6.0,18459.0,-20.0,102745.0,13792.0,27.0,18.0,0.0,312.0,0.0,21.0,2.0,4.0,5.0,1.0,8112.0,1.0,224.0,2.0,1762.0,3.0,26.0,1.0,0,0
7177,112.0,0.0,0.0,9.0,32.0,38272.0,0.0,24.0,48.0,-693532.0,0.0,387.0,4.0,140960.0,28780.0,0.0,28.0,0.0,273.3267882187938,0.0,47.0,3.0,10.0,5.0,0.0,4994.0,2.0,416.0,4.0,2094.0,2.0,8.0,0.0,0,1
7178,480.0,3369276.0,0.0,18.0,84.0,481288.0,16.0,72.0,64.0,-25060.56,120.0,37971.0,-30.0,2575810.0,566024.0,9.0,96.0,0.0,273.3267882187938,0.0,129.0,2.0,5.0,5.0,0.0,6539.0,1.0,1866.0,3.0,2525.0,4.0,8.0,0.0,0,1
7179,4052.0,5615304.0,0.0,9.0,32.0,1382400.0,0.0,16.0,16.0,-315911.6,1638.0,8721.0,-0.05740560122613905,2769020.0,104466.0,9.0,946.0,0.0,273.3267882187938,0.0,129.0,2.0,10.0,5.0,0.0,66.0,2.0,1577.0,4.0,2533.0,2.0,8.0,0.0,1,1
7180,192.0,34356.0,0.0,9.0,56.0,130600.0,6.0,48.0,72.0,4967.16,12.0,84573.0,-0.05740560122613905,178425.0,46866.0,0.0,50.0,0.0,252.0,0.0,187.0,0.0,10.0,5.0,0.0,6759.0,1.0,305.0,4.0,2681.0,2.0,8.0,1.0,1,0
7181,72.0,6104640.0,0.0,9.0,22.0,0.0,0.0,16.0,0.0,-370842.0,72.0,0.0,4.0,40335.0,0.0,9.0,2.0,0.0,288.0,0.0,17.0,2.0,10.0,5.0,0.0,8054.0,2.0,1779.0,4.0,537.0,2.0,8.0,0.0,0,0
7182,48.0,11196.0,0.0,36.0,132.0,8424.0,2.0,24.0,16.0,-433996.0,6.0,3807.0,-0.05740560122613905,952125.0,81614.0,18.0,14.0,0.0,198.0,0.0,193.0,2.0,10.0,5.0,0.0,2293.0,1.0,2259.0,4.0,573.0,2.0,2.0,0.0,1,0
7183,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,10.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-1296336.0,62.14946224636878,26720.4071372461,-14.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,3.0,3.0,10.0,5.0,1.0,5901.0,1.0,593.0,4.0,2694.0,2.0,8.0,0.0,0,1
7184,136.0,2935338.0,0.0,9.0,48.0,3337800.0,8.0,32.0,40.0,379866.4,48.0,13788.0,-24.0,4976390.0,860760.0,18.0,24.0,0.0,273.3267882187938,0.0,168.0,3.0,10.0,5.0,1.0,3706.0,2.0,1805.0,4.0,1994.0,2.0,8.0,1.0,0,1
7185,276.0,69342.0,0.0,9.0,24.0,1527192.0,18.0,80.0,112.0,-66738.0,24.0,0.0,4.0,1584150.0,718624.0,18.0,52.0,0.0,264.0,0.0,3.0,2.0,10.0,5.0,0.0,6515.0,2.0,260.0,4.0,444.0,2.0,8.0,0.0,0,0
7186,216.0,158394.0,0.0,18.0,88.0,508808.0,12.0,48.0,40.0,47048.8,24.0,1206.0,-0.05740560122613905,2145035.0,114942.0,18.0,62.0,0.0,273.3267882187938,0.0,103.0,2.0,10.0,5.0,0.0,7157.0,2.0,2488.0,4.0,2456.0,2.0,8.0,2.0,1,1
7187,28.0,3044148.0,0.0,9.0,130.0,6734216.0,0.0,16.0,16.0,-95252.0,12.0,42561.0,50.0,1860820.0,0.0,27.0,6.0,0.0,273.3267882187938,0.0,158.0,2.0,4.0,5.0,0.0,5588.0,2.0,224.0,6.0,1762.0,3.0,25.0,2.0,0,1
7188,128.0,3246390.0,0.0,9.0,118.0,1382400.0,8.0,32.0,16.0,231641.6,42.0,16956.0,-30.0,4381785.0,1036800.0,18.0,22.0,0.0,273.3267882187938,0.0,15.0,0.0,7.0,5.0,0.0,1772.0,1.0,2079.0,0.0,1399.0,0.0,26.0,1.0,0,1
7189,264.0,0.0,0.0,9.0,40.0,87136.0,16.0,24.0,56.0,7613.0,0.0,1611.0,16.0,185095.0,48972.0,9.0,64.0,0.0,240.0,0.0,52.0,2.0,10.0,5.0,0.0,6106.0,2.0,702.0,4.0,2197.0,2.0,8.0,0.0,0,0
7190,160.0,3801804.0,0.0,27.0,112.0,2754400.0,2.0,48.0,40.0,-139762.0,48.0,15714.0,-14.0,4091580.0,549208.0,36.0,24.0,0.0,273.3267882187938,0.0,196.0,2.0,4.0,5.0,1.0,1454.0,1.0,2329.0,2.0,1244.0,6.0,19.0,2.0,0,1
7191,152.0,5762262.0,0.0,18.0,36.0,821624.0,6.0,24.0,24.0,105336.4,42.0,3033.0,-14.0,1839200.0,414478.0,9.0,28.0,0.0,273.3267882187938,0.0,64.0,2.0,10.0,5.0,0.0,7251.0,2.0,1918.0,4.0,2494.0,2.0,8.0,0.0,0,1
7192,128.0,3498168.0,0.0,9.0,14.0,1040824.0,6.0,40.0,32.0,583048.0,36.0,0.0,4.0,4231915.0,351414.0,0.0,16.0,2.0,366.0,0.0,158.0,0.0,10.0,5.0,0.0,8240.0,2.0,1263.0,4.0,859.0,2.0,8.0,0.0,0,0
7193,136.0,23862.0,0.0,27.0,22.0,2764800.0,6.0,40.0,32.0,-13313.72,18.0,0.0,4.0,5728950.0,1223682.0,0.0,28.0,0.0,273.3267882187938,0.0,32.0,2.0,5.0,5.0,0.0,1195.0,2.0,1214.0,0.0,323.0,0.0,8.0,0.0,0,1
7194,124.0,31038.0,0.0,9.0,50.0,5524176.0,0.0,32.0,64.0,111804.8,6.0,0.0,40.0,9468000.0,0.0,0.0,44.0,0.0,273.3267882187938,0.0,76.0,2.0,5.0,5.0,0.0,8237.0,2.0,2553.0,3.0,2761.0,4.0,4.0,0.0,0,1
7195,92.0,1164222.0,0.0,9.0,60.0,3467912.0,12.0,80.0,48.0,35871.84,18.0,111474.0,-28.0,5413450.0,1035744.0,9.0,12.0,0.0,204.0,0.0,17.0,2.0,10.0,5.0,0.0,2884.0,1.0,1885.0,4.0,2289.0,2.0,8.0,1.0,0,0
7196,44.0,59772.0,0.0,18.0,32.0,0.0,6.0,0.0,0.0,-8785.56,18.0,3033.0,8.0,11585.0,20468.0,0.0,2.0,0.0,273.3267882187938,0.0,90.0,2.0,10.0,5.0,0.0,318.0,2.0,2213.0,4.0,1868.0,2.0,8.0,0.0,0,1
7197,44.0,0.0,0.0,9.0,108.0,6656.0,0.0,0.0,16.0,-31807.44,0.0,16029.0,-30.0,137570.0,16802.0,9.0,12.0,0.0,273.3267882187938,0.0,53.0,0.0,9.0,5.0,0.0,4450.0,2.0,1359.0,6.0,413.0,1.0,19.0,0.0,0,1
7198,0.0,0.0,0.0,9.0,12.0,0.0,0.0,61.575502571295,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,273.3267882187938,3.0,64.0,3.0,10.0,4.0,1.0,3566.0,1.0,809.0,4.0,936.0,2.0,8.0,0.0,0,1
7199,284.0,16296.0,0.0,18.0,62.0,446496.0,20.0,56.0,128.0,35715.28,6.0,2871.0,36.0,725245.0,135236.0,9.0,56.0,0.0,384.0,0.0,103.0,2.0,8.0,5.0,0.0,4461.0,1.0,1341.0,6.0,1988.0,1.0,13.0,2.0,0,0
7200,152.0,5368728.0,0.0,36.0,128.0,2837272.0,2.0,48.0,40.0,-353232.8,66.0,324.0,-0.05740560122613905,5026650.0,7294.0,27.0,30.0,0.0,336.0,0.0,103.0,2.0,10.0,5.0,0.0,5426.0,2.0,1639.0,4.0,1901.0,2.0,2.0,2.0,1,0
7201,28.0,0.0,0.0,9.0,14.0,8636720.0,0.0,8.0,16.0,25480.0,0.0,0.0,4.0,8409300.0,0.0,0.0,10.0,0.0,273.3267882187938,0.0,140.0,0.0,7.0,5.0,0.0,598.0,1.0,1634.0,5.0,1858.0,0.0,8.0,0.0,0,1
7202,164.0,6841440.0,0.0,9.0,20.0,2320360.0,0.0,32.0,32.0,400040.0,90.0,0.0,-30.0,1909685.0,901182.0,9.0,16.0,0.0,273.3267882187938,0.0,15.0,2.0,5.0,5.0,0.0,6694.0,2.0,2181.0,3.0,6.0,4.0,8.0,0.0,0,1
7203,852.0,6690120.0,0.0,27.0,78.0,1231008.0,12.0,168.0,192.0,101735.2,258.0,35856.0,30.0,2704330.0,599968.0,18.0,168.0,0.0,273.3267882187938,0.0,196.0,2.0,5.0,5.0,0.0,3875.0,2.0,1757.0,3.0,737.0,4.0,8.0,1.0,0,1
7204,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-831000.0,62.14946224636878,26720.4071372461,-20.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,240.0,0.0,2.0,0.0,5.0,5.0,1.0,2845.0,1.0,2449.0,3.0,2149.0,0.0,8.0,0.0,0,0
7205,56.0,8602140.0,0.0,45.0,154.0,128760.0,0.0,8.0,8.0,262702.0,30.0,9243.0,-26.0,30365.0,1620402.0,54.0,2.0,0.0,273.3267882187938,0.0,103.0,0.0,4.0,5.0,0.0,2199.0,2.0,224.0,2.0,1762.0,3.0,25.0,2.0,0,1
7206,200.0,108414.0,0.0,9.0,146.0,90112.0,6.0,160.0,136.0,55691.2,72.0,15039.0,4.0,291120.0,54958.0,45.0,22.0,0.0,273.3267882187938,0.0,52.0,2.0,4.0,5.0,0.0,3007.0,0.0,224.0,4.0,1762.0,3.0,25.0,1.0,0,1
